movieId,title,avgVote,releaseYear,genres,plot
4148,Revolutionary Road,6.400000,2008,Drama:Romance,"In 1950s suburbia, a young couple grapples with their dreams and disillusionment as they navigate the challenges of conformity and the quest for fulfillment in their stagnant marriage."
4169,Breach,5.900000,2007,Crime:Drama:History:Thriller,"In a gripping tale of betrayal and espionage, a dedicated FBI agent races against time to uncover a mole within the agency, unraveling a web of deception that challenges his loyalty and forces him to confront the darker side of justice."
4174,Spellbound,6.000000,1945,Drama:Mystery:Suspense:Thriller,"In this suspenseful drama, a psychiatrist tries to unravel the mystery of a patient suffering from amnesia, only to find himself entangled in a web of intrigue and danger as dark secrets come to light."
4176,Murder on the Orient Express,7.600000,1974,Drama:Mystery:Thriller,"Amidst the opulence of a luxurious train journey, passengers become embroiled in a web of intrigue and deceit when a wealthy traveler is found murdered, prompting a brilliant detective to unravel the truth before the killer strikes again."
4192,Death on the Nile,7.300000,1978,Mystery,"In a luxurious river cruise on the Nile, a renowned detective must unravel a web of deceit and betrayal as he investigates the shocking murder of a wealthy heiress amidst a cast of intriguing suspects."
4203,Women on the Verge of a Nervous Breakdown,7.800000,1988,Comedy:Drama,"Amidst the chaos of love and friendship, a woman navigates a series of comedic misadventures while grappling with heartbreak, leading her to a mental breakdown teetering on the edge of reality and self-discovery."
4232,Scream,6.700000,1996,Crime:Horror:Mystery,"In a small town plagued by a series of brutal murders, a masked killer stalks a group of friends, forcing them to confront their darkest fears and unravel the chilling mystery behind the terrifying events."
4233,Scream 2,6.100000,1997,Horror:Mystery,"As the survivors of a shocking murder spree attempt to rebuild their lives in college, they soon find themselves targeted by a masked killer who has returned to unleash a new wave of terror."
4234,Scream 3,6.200000,2000,Horror:Mystery,"As a film crew producing a franchise sequel becomes the target of a masked killer, a tenacious survivor must uncover the twisted motives behind the murders to save herself and her friends from becoming the next victims."
4241,Visitor Q,8.400000,2001,Comedy:Drama:Horror:Thriller:Indie,"In an unsettling blend of dark humor and psychological terror, a dysfunctional family confronts their buried secrets and twisted relationships when a mysterious stranger arrives at their doorstep, prompting a series of bizarre and shocking events that force them to reevaluate their lives."
4244,The Kid,6.100000,2000,Comedy:Fantasy:Family,"In a whimsical blend of comedy and fantasy, a young boy's wild imagination brings to life his heartwarming adventures as he navigates the challenges of growing up while discovering the importance of friendships and family."
4247,Scary Movie,6.000000,2000,Comedy,"In a hilarious parody of popular horror films, a group of friends navigates a series of outrageous and absurdly funny misadventures as they try to survive a killer with a penchant for the ridiculous."
4248,Scary Movie 2,5.800000,2001,Comedy,"A group of college students encounters hilarious and outrageous supernatural events when they spend a night in a haunted mansion, leading to absurd antics and side-splitting misunderstandings."
4251,Veer-Zaara,7.800000,2004,Drama:Romance,"In a poignant tale of love and sacrifice, a decorated Indian Air Force officer embraces a life of longing as he risks everything to uphold his romantic vows across borders, defying cultural divides and societal expectations."
4254,Kal Ho Naa Ho,7.200000,2003,Comedy:Drama:Eastern:Musical,"In this heartfelt tale, a terminally ill man orchestrates a series of comedic and touching events to bring joy and love to his friends, ultimately teaching them the value of living in the moment."
4256,Scary Movie 3,5.800000,2003,Comedy,"In a comedic twist on the horror genre, a group of unlikely heroes must band together to stop a mysterious alien invasion that threatens to turn their town into a laughable disaster."
4257,Scary Movie 4,5.600000,2006,Comedy,"In a hilarious and outrageous continuation of the franchise, a group of hapless heroes must navigate a series of zany and absurd parodies of popular horror and sci-fi films to save the world from a ridiculous alien invasion."
4258,Scary Movie 5,4.700000,2013,Comedy,"In a hilarious parody of horror films, a hapless couple finds themselves entangled in a series of ridiculous supernatural events, leading to uproarious misunderstandings and comedic chaos as they attempt to deal with their bizarre and frightened neighbors."
4327,Charlie's Angels,5.400000,2000,Action:Adventure:Comedy:Crime:Thriller,"Three skilled private investigators team up to take down a powerful criminal organization, using their unique talents and wit to navigate a web of danger and deception, all while delivering plenty of laughs and adrenaline-pumping action."
4347,Atonement,6.700000,2007,Drama:Romance,"In the tumultuous backdrop of World War II, a young girl's devastating misunderstanding leads to a lifetime of regret and the quest for redemption as she seeks to atone for the consequences of her actions that tore apart two lovers."
4348,Pride & Prejudice,7.000000,2005,Drama:Romance,"Amidst the societal pressures of early 19th-century England, a spirited young woman navigates the complexities of love and misunderstanding with a proud gentleman, ultimately discovering the transformative power of both pride and prejudice in matters of the heart."
4349,The Kingdom,6.200000,2007,Action:Drama:Thriller,"Amidst political turmoil and escalating violence in the Middle East, a team of U.S. agents embarks on a dangerous mission to uncover the truth behind a deadly attack on American citizens, confronting moral dilemmas and the harsh realities of war."
4379,Monster-in-Law,6.000000,2005,Comedy:Romance,"In a chaotic battle of wills, a sweet-natured woman finds herself in a hilarious and heartwarming showdown with her overbearing future mother-in-law as they both vie for the affection of her fiancé."
4380,Shall We Dance?,5.800000,2004,Comedy:Drama:Romance,"In a heartwarming tale of rediscovery, a successful but unfulfilled man finds joy and love again through a dance class, leading him to connect with his true self and those around him."
4398,Lissi and the Wild Emperor,6.400000,2007,Animation:Comedy,"In a vibrant animated adventure, a spirited princess teams up with a mischievous emperor and a cast of quirky characters to rescue her kingdom from chaos and discover the true meaning of friendship and bravery."
4413,The Brave One,5.800000,2007,Drama:Thriller,"After surviving a brutal attack that leaves her life in shambles, a woman grapples with her newfound desire for vengeance while struggling to regain her sense of self in a city that feels increasingly dangerous."
4415,Les Misérables,7.400000,1998,Crime:Drama:History:Romance,"In 19th century France, a former convict's quest for redemption intertwines with the lives of a struggling young woman and a relentless inspector, revealing the stark realities of love, loss, and societal injustice."
4421,G.I. Jane,6.100000,1997,Action:Drama,"In a groundbreaking quest for equality, a determined woman breaks barriers by undergoing grueling training to become the first female Navy SEAL, facing intense physical challenges and gender prejudice along the way."
4437,2010,6.300000,1984,Science Fiction:Thriller,"In a tense mission to uncover the mysteries of a derelict spacecraft, a group of astronauts unwittingly confronts the existential threats of artificial intelligence and human ambition in a chilling exploration of the cosmos."
4442,The Brothers Grimm,5.500000,2005,Action:Adventure:Comedy:Fantasy:Thriller,"Two siblings, renowned fairy tale collectors, embark on a perilous journey through a mystical forest filled with fantastical creatures and dark secrets, testing their bond and bravery as they face both real dangers and the magic of their own stories."
4464,Seabiscuit,6.300000,2003,Drama:History,"In the midst of the Great Depression, an underdog racehorse and his determined team of misfits embark on a journey to defy the odds and inspire a nation yearning for hope and resilience."
4474,My Super Ex-Girlfriend,5.300000,2006,Action:Comedy:Crime:Drama:Fantasy:Science Fiction,"When a mild-mannered man dumps his superhero girlfriend, he soon finds himself the target of her wrath as she uses her superpowers to wreak havoc in his life, blending comedic chaos with unexpected hero confrontations."
4475,The Private Lives of Pippa Lee,6.400000,2009,Comedy:Drama:Romance,"In this poignant exploration of love and identity, a woman reflects on her unconventional life and relationships, navigating the complexities of her past while embracing the possibility of a new beginning."
4476,Legends of the Fall,6.900000,1994,Drama:Western:Romance:War,"In the early 20th century, a family's bond is tested as love, loss, and the ravages of war intertwine in a sweeping tale of loyalty and desire set against the stunning backdrop of the American West."
4477,The Devil's Own,6.100000,1997,Crime:Drama:Thriller,"A New York police officer unwittingly befriends an Irish terrorist seeking asylum, leading to a tense and morally complex battle between loyalty and betrayal as secrets unravel."
4478,Indecent Proposal,5.800000,1993,Drama:Romance,"A struggling couple faces an ethical dilemma when a wealthy stranger offers a life-changing sum of money in exchange for one night with the wife, testing their love and commitment in the process."
4488,Friday the 13th,6.600000,1980,Horror,"A group of unsuspecting teens heads to a secluded summer camp only to find themselves hunted by a relentless killer lurking in the woods, unleashing their deepest fears as they fight for survival."
4512,The Assassination of Jesse James by the Coward Robert Ford,6.800000,2007,Action:Drama:Western,"In a gritty exploration of betrayal and fame, a notorious outlaw's life comes to a tragic end at the hands of an envious young man driven by a twisted desire for recognition."
4513,30 Days of Night,6.300000,2007,Horror:Thriller,"In a secluded Alaskan town plunged into a month-long darkness, the terrified residents must fend off a brutal onslaught of vampires that descends upon them, testing their will to survive against overwhelming odds."
4515,Lions for Lambs,5.800000,2007,Action:Adventure:Drama:History,"In a gripping exploration of war and its consequences, a determined professor engages his apathetic students through intertwining stories of a soldier's bravery and a journalist's quest for truth, ultimately challenging them to confront the harsh realities of their world."
4517,Elizabeth: The Golden Age,6.100000,2007,Drama:History:Romance,"Amidst political turmoil and personal betrayals, a powerful queen navigates love and duty while defending her kingdom from external threats in a tumultuous 16th-century England."
4518,Elizabeth,7.200000,1998,Drama:History,"In the turbulent world of 16th-century England, a young queen must navigate political intrigue, betrayal, and the conflicting pressures of power and faith as she rises to establish her reign."
4520,Sleuth,7.400000,2007,Thriller,"In a tense battle of wits, a celebrated playwright invites his wife's lover to his estate, leading to a dangerous game of deception and psychological intrigue that unravels secrets and blurs the lines between truth and illusion."
4523,Enchanted,6.200000,2007,Comedy:Fantasy:Musical:Romance:Family,"When a fairy tale princess is magically transported from her animated kingdom to modern-day Manhattan, she discovers the challenges of real life, love, and the true meaning of happily ever after."
4538,The Darjeeling Limited,7.100000,2007,Adventure:Comedy:Drama,"Three estranged brothers embark on a colorful and comedic journey across India on a train, seeking to reconnect with each other and rediscover their family bonds amidst quirky adventures and poignant moments."
4543,The Meaning of Life,6.900000,1983,Comedy,"A hilarious exploration of the absurdity of existence, this film follows a group of quirky characters as they navigate a series of bizarre life events, ultimately discovering that the true meaning of life lies in the laughter and connections shared along the way."
4547,Panic Room,6.300000,2002,Crime:Drama:Thriller,"After a divorced woman and her daughter find themselves trapped in a high-tech panic room during a home invasion, they must outsmart the intruders to survive and reclaim their lives."
4548,The Count of Monte Cristo,7.500000,1998,History,"A wrongfully imprisoned man seeks vengeance and redemption as he assumes a new identity, plotting his escape while uncovering the intricacies of betrayal and forgiveness in a historical tale of resilience."
4550,Sympathy for Lady Vengeance,7.500000,2005,Drama:Thriller:Indie,"After serving a lengthy prison sentence for a crime she did not commit, a woman meticulously orchestrates a chilling plan for vengeance against those who wronged her, navigating the murky depths of justice and morality."
4551,Be Cool,5.900000,2005,Comedy:Crime,"A washed-up mobster attempts to reinvent himself as a Hollywood producer, facing a series of hilarious misadventures and criminal entanglements along the way."
4552,A Tale of Two Sisters,7.300000,2003,Drama:Horror:Mystery,"After returning home from a psychiatric hospital, two sisters confront haunting family secrets and the sinister presence of their stepmother, leading them to unravel the dark mysteries that bind them."
4553,The Machinist,7.000000,2004,Drama:Thriller,A factory worker plagued by severe insomnia spirals into paranoia and delusion as he struggles to uncover the truth behind a mysterious conspiracy that may be tied to his crumbling sanity.
4564,Sex and the City,6.000000,2008,Comedy:Drama:Romance,"In a whirlwind of fashionable escapades and heartfelt revelations, four friends navigate the complexities of love and friendship in New York City, discovering that true happiness often lies beyond the allure of their glamorous lives."
4566,Michael Clayton,6.200000,2007,Crime:Drama:Mystery,"In a high-stakes legal environment, a weary fixer struggles to navigate the treacherous waters of corruption and betrayal when a powerful client spirals into madness, threatening to expose dark secrets that could unravel everything."
4584,Sense and Sensibility,7.400000,1995,Drama:Romance,"In the early 19th century, two contrasting sisters navigate love, heartbreak, and societal expectations as they strive to secure their futures while remaining true to their values."
4587,Mermaids,6.500000,1990,Comedy:Drama:Family,"In a quirky seaside town, a witty single mother navigates the challenges of raising her quirky daughters while grappling with her own romantic aspirations and the enchanting allure of the ocean."
4588,"Lust, Caution",6.100000,2007,Action:Drama:Thriller:Romance:Indie,"During World War II, a young woman becomes entangled in a dangerous game of seduction and espionage as she infiltrates the life of a high-ranking official, leading to a tense mix of passion and betrayal."
4593,The Discreet Charm of the Bourgeoisie,7.500000,1972,Comedy,A group of well-to-do friends finds their attempts to enjoy a lavish dinner repeatedly thwarted by bizarre occurrences and surreal interruptions that challenge their social norms and expectations.
4597,Armored,5.900000,2009,Action:Crime:Drama:Thriller,"In a desperate bid for a better life, a group of security guards devise a daring plan to steal millions from their armored truck while facing betrayal and moral dilemmas that threaten to tear them apart."
4599,Raising Helen,6.200000,2004,Comedy:Romance:Family,"When a carefree young woman unexpectedly becomes the guardian of her orphaned nieces and nephew, she must navigate the challenges of parenting while rediscovering love and responsibility in her chaotic new life."
4614,The Sum of All Fears,5.900000,2002,Action:Drama:Thriller,"In a high-stakes race against time, a CIA analyst uncovers a deadly plot involving a nuclear weapon that could ignite global conflict, forcing him to navigate a web of political intrigue and danger to stop a catastrophe."
4627,Krabat,6.500000,2008,Action:Fantasy:Horror,"In a dark, mystical world, a young orphan becomes a reluctant apprentice to a sinister sorcerer, where he must confront terrifying forces and unlock the truth behind his master's malevolent power to save his soul and those he loves."
4638,Hot Fuzz,6.900000,2007,Action:Comedy,"A top London cop is reassigned to a seemingly idyllic rural village, only to uncover a shocking conspiracy masked by the town’s quirky charm in this action-packed comedy."
4643,The Guardian,6.600000,2006,Action,"In a high-stakes battle against an emerging terrorist threat, a seasoned coast guard rescue swimmer must confront his past while training a new recruit to brave the treacherous waters and save lives."
4688,Across the Universe,6.400000,2007,Adventure:Drama:Music:Romance,"Set against the backdrop of the tumultuous 1960s, a young man embarks on a surreal journey through love and loss, intertwining iconic music and the vibrant socio-political landscape of his time."
4689,Sympathy for Mr. Vengeance,7.600000,2002,Action:Drama:Thriller,"In a gripping tale of revenge and tragedy, a desperate man kidnaps the daughter of a wealthy industrialist to secure a transplant for his sister, setting off a violent chain of events that spirals into a haunting exploration of morality and justice."
4710,Masculin féminin,8.700000,1966,Drama:Romance,"In 1960s Paris, a young man navigates the complexities of love and identity amidst the shifting dynamics of gender roles and societal expectations, ultimately questioning what it means to be truly masculine or feminine."
4723,Southland Tales,5.000000,2006,Action:Adventure:Comedy:Drama:Science Fiction:Thriller,"In a dystopian Los Angeles on the brink of collapse, a group of interconnected characters navigates a chaotic landscape of political intrigue, time travel, and surreal humor as they uncover a conspiracy that could alter reality itself."
4727,The Gendarme of St. Tropez,7.600000,1964,Comedy,"In this lighthearted comedy, a bumbling police officer is assigned to the glamorous seaside town of St. Tropez, where his overzealous attempts to enforce the law lead to a series of hilarious misunderstandings and misadventures involving the local residents and tourists."
4728,The Gendarme in New York,7.800000,1965,Comedy,"In this comedic escapade, a bumbling French police officer finds himself hilariously out of his depth as he navigates the bustling streets of New York City, attempting to uphold the law while facing a series of absurd misunderstandings and cultural clashes."
4729,The Gendarme Gets Married,7.300000,1968,Comedy,A bumbling French gendarme navigates the chaos of love and wedding preparations while hilariously attempting to maintain order in his small town before tying the knot.
4771,Gone Baby Gone,6.900000,2007,Crime:Drama:Mystery:Thriller,"In a gripping tale of moral ambiguity, two private detectives delve into the murky depths of Boston's underbelly to unravel the mystery behind a missing child, challenging their values and the very fabric of justice along the way."
4787,Cassandra's Dream,6.000000,2007,Crime:Drama:Thriller,Two struggling brothers become entangled in a web of deceit and moral dilemmas when a desperate financial scheme leads them down a dark path that tests their loyalties and reveals the lengths they will go to for survival.
4806,Runaway Bride,5.500000,1999,Comedy:Romance,"In this lighthearted romantic comedy, a woman known for leaving her fiancés at the altar grapples with love and commitment when a charming journalist decides to uncover the truth behind her runaway tendencies."
4808,Charade,7.600000,1963,Comedy:Mystery:Thriller:Romance,"In a web of deception, a charming woman finds herself pursued by mysterious strangers over a hidden fortune, igniting a thrilling game of love and intrigue in 1960s Paris."
4816,Ghost Dog: The Way of the Samurai,7.800000,1999,Action:Crime:Drama:Thriller,A hitman who follows the code of the samurai navigates the complexities of loyalty and honor while confronting the violent realities of his life in the urban landscape of modern America.
4824,The Jackal,6.100000,1997,Action:Adventure:Crime:Thriller,"In a high-stakes race against time, a skilled assassin is hired to eliminate a prominent target, forcing an ex-FBI agent to team up with a ruthless mercenary to stop the deadly plot before it unfolds."
4836,Layer Cake,6.800000,2004,Crime:Drama:Thriller,"In a gritty exploration of the criminal underworld, a nameless drug dealer navigates betrayal and deception while trying to retire from a dangerous life, but finds himself ensnared in a web of violence and moral dilemmas."
4858,The Invasion,6.300000,2007,Thriller,"As a strange epidemic begins to transform humanity into emotionless beings, a determined woman races against time to unveil the truth behind the invasion and save her loved ones before they lose their humanity forever."
4909,The Day of the Jackal,7.500000,1973,Action:Suspense:Thriller,"In a tense race against time, a skilled assassin is hired to eliminate a prominent political figure, leading to a relentless pursuit filled with unexpected twists and high-stakes suspense."
4912,Confessions of a Dangerous Mind,6.400000,2002,Action:Comedy:Drama:Thriller,"A television game show host grapples with his dual life as a CIA operative, blurring the lines between reality and imagination in a whirlwind of danger and dark humor."
4922,The Curious Case of Benjamin Button,6.900000,2008,Drama:Fantasy:Mystery:Thriller:Romance,"A man who ages backward confronts the complexities of life, love, and the passage of time as he navigates a world that grows increasingly unfamiliar to him."
4923,Zardoz,6.300000,1974,Action:Fantasy:Science Fiction:Thriller,"In a dystopian future where a godlike figure wields a gun and enforces a strict societal hierarchy, a rebel discovers the dark truths behind his world while seeking to challenge the oppressive forces that control humanity's fate."
4929,Hang 'em High,6.500000,1968,Action:Drama:Western,"A wrongly hanged man seeks vengeance and redemption as he confronts the corrupt lawmen and outlaws of the Wild West who betrayed him, forging his path as a reluctant hero."
4935,Howl's Moving Castle,7.800000,2004,Action:Adventure:Animation:Fantasy:Science Fiction,"In a magical realm, a young woman is transformed into an elderly lady by a witch's curse and embarks on an extraordinary journey with a charismatic and enigmatic wizard living in a fantastical, mobile castle, facing perilous adventures and discovering the true power of love and courage."
4942,Leatherheads,6.000000,2008,Comedy:Romance,"In a humorous twist on the world of 1920s football, a charming but struggling team owner tries to win over both his ragtag players and the love of a spirited reporter, all while navigating the chaotic antics of the sport's early days."
4944,Burn After Reading,6.300000,2008,Comedy:Crime:Drama,"In a chaotic mix of misunderstandings and espionage, a group of clueless gym employees stumble upon a disc containing sensitive information, leading them on a wild and darkly comedic journey that reveals the absurdity of their mundane lives."
4951,10 Things I Hate About You,6.600000,1999,Comedy:Drama:Romance,"In a modern twist on Shakespeare's ""The Taming of the Shrew,"" a rebellious high school girl navigates love, friendship, and heartache as she discovers the complexities of her own emotions while dealing with an overprotective father and a charming new suitor."
4953,Be Kind Rewind,6.200000,2008,Comedy:Drama,"After accidentally erasing the tapes at a struggling video rental store, two friends creatively reimagine classic films, sparking a wave of community nostalgia and unexpected camaraderie."
4954,Drop Zone,5.600000,1994,Action:Adventure:Suspense:Thriller,"A hard-nosed DEA agent teams up with a thrill-seeking skydiver to infiltrate a ruthless criminal organization that uses parachuting as a cover for high-stakes heists, leading to an adrenaline-fueled showdown in the skies."
4958,The Legend of Bagger Vance,6.200000,2000,Drama:Fantasy:Science Fiction,"In a struggling golfer's journey to reclaim his swing during the Great Depression, a mysterious caddy helps him confront his inner demons and rediscover his passion for the game."
4959,The International,5.700000,2009,Action:Adventure:Crime:Mystery:Thriller,A relentless Interpol agent uncovers a sinister web of international banking corruption while pursuing a shadowy organization that will stop at nothing to maintain its grip on power.
4960,"Synecdoche, New York",7.300000,2008,Drama,"A theater director's ambitious project to create a life-sized replica of New York City inside a warehouse spirals into a profound exploration of art, existence, and the blurred lines between reality and illusion."
4961,Mimic,5.700000,1997,Horror:Science Fiction:Thriller,"In a desperate attempt to control a deadly epidemic, scientists create a genetically engineered insect that evolves to become a lethal predator, forcing them to confront their own creation in a chilling battle for survival."
4964,Knocked Up,5.900000,2007,Comedy:Drama:Romance,"After a one-night stand leads to an unexpected pregnancy, a slacker and an ambitious woman navigate the challenges of impending parenthood while discovering the complexities of love and responsibility."
4965,Impostor,6.300000,2001,Action:Science Fiction:Thriller,"In a high-stakes battle against a government conspiracy, a man discovers he is an android programmed to assassinate, forcing him to confront his identity while being hunted by those who created him."
4967,Keeping the Faith,6.400000,2000,Comedy:Drama:Romance,"In this heartfelt romantic comedy, two lifelong friends, a priest and a rabbi, find their lives turned upside down when they both fall in love with the same woman, leading to a humorous yet profound exploration of faith, friendship, and love."
4970,Gothika,5.900000,2003,Horror:Thriller,"After awakening in a mental institution with no memory of the gruesome murder she is accused of, a clinical psychologist must unravel the dark forces at play while grappling with her own haunting visions."
4977,Paprika,7.400000,2006,Animation:Drama:Mystery:Science Fiction,"In a vivid blend of dreams and reality, a psychologist uses a revolutionary device to enter the subconscious of her patients, only to confront a mysterious force that threatens to blur the lines between dreams and waking life."
4978,An American Tail,6.700000,1986,Adventure:Animation:Drama:Family,"In this heartfelt animated adventure, a young immigrant mouse embarks on a perilous journey to reunite with his family after they are separated during their voyage to America, discovering friendship and courage along the way."
4982,American Gangster,6.900000,2007,Crime:Drama,"In 1970s New York City, a determined detective embarks on a relentless pursuit to dismantle a powerful heroin empire run by a cunning and ambitious gangster, leading to an intense showdown between law and crime."
4995,Boogie Nights,6.800000,1997,Drama,"In the vibrant and tumultuous world of the adult film industry in the late 1970s, a young man's rise to fame and fortune reveals both the dazzling allure and the dark undercurrents of a life lived in the spotlight."
5001,Before Night Falls,6.900000,2000,Drama,"In a poignant exploration of identity and resilience, a Cuban writer reflects on his tumultuous life and struggle for freedom while navigating the complexities of love, art, and political repression in pre-revolutionary Cuba."
5038,Vicky Cristina Barcelona,6.500000,2008,Drama:Romance,"Two American women on a summer trip to Spain find their lives intertwined with a charming artist and his complex ex-wife, leading to a whirlwind of love, jealousy, and self-discovery against the backdrop of Barcelona's vibrant culture."
5072,Severance,6.200000,2006,Comedy:Horror:Thriller,A group of office workers on a team-building retreat find themselves facing off against a masked killer amidst a series of darkly comedic mishaps that expose their hidden fears and deeper conflicts.
5123,August Rush,6.600000,2007,Drama,"A gifted young musical prodigy, separated from his parents at birth, embarks on a heartfelt journey through the streets of New York City in search of his family, guided by the enchanting power of music."
5125,Rendition,6.500000,2007,Drama:Thriller,"In a gripping exploration of moral ambiguity, a man is swept into a harrowing international incident involving covert government actions and the catastrophic consequences of a flawed justice system, as families and lives become collateral damage in the war on terror."
5137,Sky Captain and the World of Tomorrow,6.200000,2004,Action:Adventure:Mystery:Science Fiction:Thriller,"In a retro-futuristic world, a daring aviator teams up with a resourceful reporter to confront a menacing group of rogue robots and uncover a sinister conspiracy that threatens humanity's future."
5143,Hannah and Her Sisters,8.400000,1986,Comedy:Drama,"In this intertwining tale of love and family, three sisters navigate the complexities of relationships and personal growth during a tumultuous year in New York City, confronting their aspirations, romances, and the bonds that connect them all."
5156,Bicycle Thieves,7.500000,1948,Drama,"In post-World War II Rome, a desperate father searches for his stolen bicycle, which he needs to secure a job and provide for his family, leading him on a poignant journey that reveals the struggles of survival and the bonds of love."
5165,L'avventura,7.500000,1960,Drama:Mystery,"In a sun-soaked Italian landscape, a group of wealthy friends embarks on a yachting trip, only to be plunged into an unsettling mystery when one of their members mysteriously disappears, provoking a deep exploration of human relationships and existential desire."
5172,The Astronaut Farmer,5.600000,2006,Adventure:Comedy:Drama:Science Fiction:Indie,"A determined Texas farmer, facing insurmountable odds, embarks on an ambitious journey to build and launch his own rocket in pursuit of a lifelong dream, blending adventure, humor, and heartfelt moments along the way."
5174,Rush Hour 3,6.300000,2007,Action:Adventure:Comedy:Crime:Thriller,"In a high-stakes international caper, a mismatched duo of a Hong Kong detective and a clumsy LAPD officer team up once again, navigating a web of crime and comedy in Paris as they race against time to thwart a deadly conspiracy."
5175,Rush Hour 2,6.400000,2001,Action:Comedy:Crime:Thriller,"A mismatched duo of Hong Kong cop and wisecracking LAPD detective reunite to tackle a dangerous counterfeit money operation in Las Vegas, blending high-octane action with hilarious mishaps."
5176,3:10 to Yuma,6.600000,2007,Western,"In a gripping tale of loyalty and justice, a struggling rancher risks everything to escort a notorious outlaw to a train bound for prison, confronting his own moral dilemmas in the unforgiving landscape of the American West."
5205,Pumping Iron,7.700000,1977,Documentary:Sports Film,"In this captivating documentary, audiences are taken behind the scenes of the competitive world of bodybuilding, showcasing the intense physical and mental challenges faced by aspiring champions as they prepare for the prestigious Mr. Olympia contest."
5236,Kiss Kiss Bang Bang,7.200000,2005,Action:Comedy:Crime:Mystery:Thriller,"In a chaotic blend of action and comedy, a petty thief turned actor finds himself entangled in a convoluted murder mystery in Hollywood, where every twist leads to absurd conclusions and unexpected camaraderie."
5255,The Polar Express,6.100000,2004,Adventure:Animation:Fantasy:Family,"A young boy embarks on a magical train journey to the North Pole, discovering the true spirit of Christmas and the power of belief along the way."
5257,The Dish,7.300000,2000,Comedy:Drama:Indie,"In a small Australian town, a group of quirky scientists hilariously scrambles to maintain their satellite dish's functionality during the historic Apollo 11 moon landing, leading to unexpected friendships and moments of inspiration."
5279,Gosford Park,7.400000,2001,Comedy:Drama:Mystery:Thriller,"During a lavish shooting party at a sprawling English estate, class struggles and hidden secrets unfold as the guests and their servants become embroiled in a bewildering murder mystery that challenges the boundaries of social hierarchy."
5289,Chaos,6.600000,2005,Action:Crime:Drama,"In a city plagued by rampant crime and corruption, a seasoned detective must navigate a treacherous web of deceit and violence as he races against time to bring down a powerful crime syndicate that threatens to engulf everything he cherishes."
5336,"Salò, or the 120 Days of Sodom",6.700000,1975,Drama,"In a depraved and dark exploration of human desire, a group of wealthy libertines subjects a number of young individuals to a series of increasingly grotesque and sadistic trials over the course of 120 days, revealing the depths of moral corruption and the fragility of human dignity."
5353,The Hunting Party,6.400000,2007,Action:Adventure:Drama:Thriller,"A group of ambitious journalists embarks on a dangerous expedition to capture a notorious war criminal in war-torn Eastern Europe, only to find themselves entangled in a deadly game of cat and mouse that tests their morals and survival skills."
5375,Fred Claus,5.200000,2007,Action:Comedy:Drama:Holiday,"In a comedic twist on holiday traditions, Santa's estranged, trouble-making brother Fred returns to the North Pole to save Christmas, only to learn the true meaning of family and generosity amidst chaos and laughter."
5393,Happily N'Ever After,4.700000,2006,Animation:Comedy:Fantasy:Science Fiction:Family,"In a whimsical realm where fairy tale characters struggle against the rules of their own stories, a mismatched group embarks on a hilarious adventure to rewrite their destinies and discover the true meaning of happiness."
5458,Cruel Intentions 2,5.500000,2000,Drama:Thriller:Romance,"In a cunning game of seduction and betrayal, a charming young man navigates the treacherous waters of elite society, using manipulation and deceit to win the heart of a wealthy heiress while unveiling dark secrets that could shatter their lives."
5471,Beowulf & Grendel,6.400000,2005,Action:Adventure:Drama:Fantasy,"In a fantastical and brutal world, a legendary hero embarks on a perilous journey to confront a monstrous foe, confronting his own inner demons while rallying allies against the darkness."
5488,"I'm a Cyborg, But That's OK",7.500000,2006,Comedy:Drama:Romance,"In a whimsical blend of love and existential exploration, a young woman in a psychiatric hospital believes she is a cyborg, leading to a tender relationship with a fellow patient who helps her navigate the complexities of identity and connection in a world that struggles to understand them."
5491,Battlefield Earth,3.100000,2000,Science Fiction:War,"In a desolate future where Earth has been taken over by a tyrannical alien race, a courageous human struggles to lead a rebellion against their oppressors, battling for freedom and survival."
5503,The Fugitive,6.800000,1993,Action:Adventure:Crime:Mystery:Thriller,"Framed for the murder of his wife, a brilliant doctor goes on the run to uncover the truth while being relentlessly pursued by a tenacious U.S. Marshal."
5511,The Samurai,8.100000,1967,Crime:Drama:Thriller:Film Noir,"In a gritty post-war Japan, a lone samurai finds himself entangled in a web of crime and deception as he struggles to protect his honor while navigating the treacherous underbelly of a city rife with betrayal and violence."
5516,The Ladykillers,6.000000,2004,Comedy:Crime:Thriller,"A group of quirky criminals devises a clever scheme to rob a casino, but their plans unravel hilariously when they inadvertently become entangled with an unsuspecting elderly woman who proves to be more resourceful than they anticipated."
5528,The Chorus,7.300000,2004,Drama:Musical,"In a post-war French boarding school, an inspiring music teacher transforms troubled boys through the power of song, igniting their passions and dreams while challenging the strict authority of the institution."
5544,Hiroshima mon amour,9.200000,1959,Drama:History:Romance,"In post-war Hiroshima, a French actress and a Japanese architect embark on a fleeting yet profound love affair that intertwines personal memories with the scars of history."
5548,RoboCop,6.500000,1987,Action:Science Fiction:Thriller,"In a dystopian future where crime runs rampant, a mortally injured police officer is transformed into a powerful cyborg enforcer, battling both criminals and the corrupt forces behind his creation."
5549,RoboCop 2,5.300000,1990,Action:Adventure:Crime:Science Fiction:Thriller,"In a future plagued by crime and corruption, a cyborg officer grapples with a powerful new drug that threatens to destroy his city and his humanity as he battles a ruthless new adversary."
