personId,name,birthYear,deathYear
43774,Daniel Roebuck,1963,
43775,Jane Lynch,1960,
43778,Navi Rawat,1977,
43893,Kimberly J. Brown,1984,
43902,Erik Palladino,1968,
43903,Carly Pope,1980,
43905,Colleen Wheeler,1967,
43961,D. C. Douglas,1966,
44059,Jodi Long,1954,
44079,Charlotte Rampling,1946,
44104,Milena Vukotic,1938,
44176,Dov Tiefenbach,1981,
44233,Mathilda May,1965,
44240,Roddy Piper,1954,
44261,John Rubinstein,1946,
44329,Arnd Klawitter,1968,
44384,Bernd Michael Lade,1964,
44516,Bernhard Schütz,1959,
44533,Ludwig Trepte,1988,
44556,Richard Anconina,1953,
44646,Alessio Boni,1966,
44649,Violante Placido,1976,
44651,Ken Duken,1979,
44712,Jill Eikenberry,1947,
44735,Jesse Eisenberg,1983,
44736,Goran Kostić,1971,
44826,Hunt Block,1953,
44838,Richard Carter,1953,
44994,Arsenio Hall,1955,
45041,Judith Hoag,1968,
45051,Harry Treadaway,1984,
45060,Leticia Dolera,1981,
45101,Harrison Page,1941,
45152,Olivier Gourmet,1963,
45210,John Jarratt,1951,
45211,Steve Bisley,1951,
45400,Greta Gerwig,1983,
45407,Mark Duplass,1976,
45415,William Katt,1951,
45446,Megan Follows,1968,
45453,Eleanor Bron,1938,
45566,Roger Bart,1962,
45588,Clare Higgins,1955,
45730,Ramin Bahrani,1975,
45749,Thekla Reuten,1975,
45827,Ashley Greene,1987,
45863,Doris Roberts,1930,
45924,Ian James Corlett,1962,
45948,Kai-Peter Malina,1989,
46066,Yiğit Özşener,1972,
46074,Rachael Harris,1968,
46128,Amanda Ooms,1964,
46275,Raymond Bouchard,1945,
46363,Aya Ueto,1985,
46364,Shun Oguri,1982,
46422,Ana Obregón,1955,
46423,Olivia d'Abo,1969,
46593,Emile Hirsch,1985,
46691,Teruyuki Kagawa,1965,
46772,Marc Blucas,1972,
46774,Gwendoline Yeo,1977,
46814,Dale Dickey,1961,
46897,Erica Durance,1978,
46919,Thomas F. Duffy,1955,
46989,Rolf Peter Kahl,1970,
47025,Ursula Strauss,1974,
47058,Lisa Thornhill,1966,
47072,Liv Mjönes,1979,
47085,Ronald Guttman,1952,
47175,Per Christian Ellefsen,1954,
47177,Jørgen Langhelle,1965,
47281,Mamie Gummer,1983,
47296,Jeffrey Dean Morgan,1966,
47337,Gérard Darmon,1948,
47468,Frances de la Tour,1944,
47506,Drew Goddard,1975,
47590,Holly Aird,1969,
47627,Janet McTeer,1961,
47632,Rob Brydon,1965,
47646,Catherine Tate,1968,
47698,Denis Lawson,1947,
47712,Mark Heap,1957,
47720,Ruth Wilson,1982,
47730,Jessica Hynes,1972,
47774,Vincent Pastore,1946,
47779,Pasquale Aleardi,1971,
47780,Wladimir Klitschko,1976,
47781,Anne-Sophie Briest,1974,
47820,Benoît Poelvoorde,1964,
47822,Bouli Lanners,1965,
47825,Jérôme Le Banner,1972,
47829,Elie Semoun,1963,
47851,Andrew Sachs,1930,
47878,Jeff Yagher,1961,
47953,Sonya Walger,1974,
48163,Sirena Irwin,1977,
48312,Noah Segan,1983,
48313,Will Woytowich,1968,
48576,Charles Berling,1958,
48577,Mathilde Seigner,1968,
48683,Anna Böttcher,1967,
48711,Uwe Kockisch,1944,
48778,Bjarne Mädel,1968,
48791,Predrag Miki Manojlović,1950,
49002,Donald Faison,1974,
49018,Jeanette Hain,1969,
49056,Martin Wuttke,1962,
49168,Noémie Lvovsky,1964,
49201,Philippe Brenninkmeyer,1964,
49265,Lindsay Lohan,1986,
49271,Brian Geraghty,1974,
49275,Spencer Garrett,1963,
49278,Olivier Rabourdin,1959,
49326,Jonathan LaPaglia,1969,
49425,Annabeth Gish,1971,
49609,Sorapong Chatree,1950,
49624,Jensen Ackles,1978,
49706,Adam Rodríguez,1975,
49735,Aidan Gillen,1968,
49748,Eric Prat,1956,
49766,Kirsten Block,1959,
49767,Frederick Lau,1989,
49818,Jacqueline Obradors,1966,
49827,Michael Cerveris,1960,
49863,Jean-François Gallotte,1953,
49915,Jesse McCartney,1987,
49918,Charlie Tahan,1997,
49920,Willow Smith,2000,
49961,Michelle Trachtenberg,1985,
49971,Jennifer Ehle,1969,
50095,Jason Ritter,1980,
50117,Peter Hermann,1967,
50217,Michael Kelly,1969,
50266,Shemar Moore,1970,
50347,Rachel Nichols,1980,
50362,Thiago Martins,1988,
50463,Malin Akerman,1978,
50880,Robert Beltran,1953,
51038,Simon Reynolds,1969,
51042,Niamh Wilson,1997,
51072,Kate Mara,1983,
51100,Gad Elmaleh,1971,
51120,Elliot Cowan,1976,
51297,Jonah Bobo,1997,
51298,Dax Shepard,1975,
51300,Derek Mears,1972,
51325,Jérémie Renier,1981,
51329,Bradley Cooper,1975,
51381,Michael Weston,1973,
51382,Chris Parnell,1967,
51383,Tyler Labine,1978,
51389,Joe Cobden,1978,
51455,Johnny Lewis,1983,2012
51508,Joey Starr,1967,
51533,Fran Kranz,1983,
51536,Agnes Bruckner,1985,
51544,Mare Winningham,1959,
51547,James Avery,1945,2013
51576,Chuck Norris,1940,
51579,Steven Williams,1949,
51583,Mitchel Musso,1991,
51610,Judith McConnell,1944,
51636,Jacky Ido,1977,
51651,Joachim Paul Assböck,1965,
51663,Sean Gunn,1974,
51670,Johnathon Schaech,1969,
51684,Mehcad Brooks,1980,
51792,Rory Cochrane,1972,
51797,Nathan Fillion,1971,
51798,Katee Sackhoff,1980,
51800,Teryl Rothery,1962,
51805,Kevin Anderson,1960,
51856,Jenna Fischer,1974,
51857,Tim Meadows,1961,
51864,Kasi Lemmons,1961,
51902,Fernando Cayo,1968,
51930,Wade Williams,1961,
51936,Lindy Booth,1979,
51944,Mike Epps,1970,
51965,Kevin Sorbo,1958,
51975,Laura Ramsey,1982,
51976,D.J. Cotrona,1980,
51988,Lizzy Caplan,1982,
51989,Jessica Lucas,1985,
51990,T. J. Miller,1981,
51991,Michael Stahl-David,1982,
51992,Odette Annable,1985,
51998,Liza Lapira,1981,
52018,Britt Robertson,1990,
52020,Norbert Leo Butz,1967,
52049,Jay Chandrasekhar,1968,
52087,Carol Alt,1960,
52117,Horatio Sanz,1969,
52119,Megan Mullally,1958,
52139,Seth MacFarlane,1973,
52167,Theo Maassen,1966,
52263,Arjun Rampal,1972,
52267,William Petersen,1953,
52291,Tegan Moss,1985,
52346,Francis Renaud,1967,
52348,Guy Lecluyse,1962,
52374,Bruce Davison,1946,
52375,Valentine Pelka,1957,
52394,Lauren Lee Smith,1980,
52395,Sebastien Roberts,1972,
52398,Mikael Persbrandt,1963,
52404,Mae Whitman,1988,
52414,Cameron Bright,1993,
52415,Michael Cudlitz,1964,
52419,Josh Hamilton,1969,
52442,Olivia Thirlby,1986,
52480,Eddie Kaye Thomas,1980,
52483,Rus Blackwell,1963,
52575,Kelly Lin,1975,
52583,Wagner Moura,1976,
52584,Caio Junqueira,1976,
52586,Milhem Cortaz,1972,
52601,Sean Hayes,1970,
52602,Rob Morrow,1962,
52605,Eva Longoria,1975,
52639,Tom Wlaschiha,1974,
52646,Vincent Kartheiser,1979,
52697,Georgia Engel,1948,
52699,Danny Mann,1951,
52702,Jonathan Walker,1967,
52704,Lane Garrison,1980,
52708,Andy Davoli,1973,
52760,Alan Dale,1947,
52761,Igor Jijikine,1965,
52762,Pavel Lychnikoff,1967,
52763,Aamir Khan,1965,
52775,Kristin Chenoweth,1968,
52776,Dagmara Domińczyk,1976,
52783,Rachel Bilson,1981,
52792,Maya Rudolph,1972,
52801,Patrick Fischler,1969,
52813,Jimmy Cliff,1948,
52847,Joy Bryant,1976,
52848,Isla Fisher,1976,
52849,Louis C.K.,1967,
52851,Paula Patton,1975,
52852,Kat Dennings,1986,
52860,Judah Friedlander,1969,
52865,Garry Shandling,1949,
52890,Richard Coyle,1972,
52891,Tom Burke,1981,
52898,Betty Sun,1982,
52908,Collin Chou,1967,
52935,John Francis Daley,1985,
52957,Ray Santiago,1984,
52971,John Abraham,1972,
52995,Edward Herrmann,1943,
52997,Rob Corddry,1971,
53013,Jeremy Sheffield,1966,
53085,John Cullum,1930,
53105,Arjun Mathur,1981,
53117,Dustin Milligan,1985,
53122,Fran Drescher,1957,
53184,Rick Gonzalez,1979,
53198,James Carpinello,1975,
53204,Vincent Moscato,1965,
53240,Riz Ahmed,1982,
53256,Terry Crews,1968,
53257,Emilio Rivera,1961,
53258,David Banner,1974,
53266,Clare Grant,1979,
53267,Craig Brewer,1971,
53336,Brandon T. Jackson,1984,
53368,Scott Porter,1979,
53397,Christina Aguilera,1980,
53400,Tim Bagley,1957,
53431,Nadine Labaki,1974,
53480,Khalid Abdalla,1981,
53492,Sam Huntington,1982,
53493,Kal Penn,1977,
53507,Elina Salo,1936,
53519,Lenny Henry,1958,
53572,Charles Malik Whitfield,1971,
53573,Olek Krupa,1955,
53650,Anthony Mackie,1979,
53684,Robert Smigel,1960,
53688,Lily Cole,1988,
53714,Rachel McAdams,1978,
53755,Elizabeth Reaser,1975,
53761,Christopher Gorham,1974,
53807,Armie Hammer,1986,
53820,Michael C. Hall,1971,
53828,Jennifer Carpenter,1979,
53862,Kaley Cuoco,1985,
53891,Najarra Townsend,1989,
53904,Johan Leysen,1950,
53905,Mireille Perrier,1959,
53916,Ralph Brown,1957,
53917,Danny Webb,1958,
53922,Ed Quinn,1968,
53923,Aunjanue Ellis,1969,
53926,Jon Heder,1977,
53928,Shondrella Avery,1971,
53930,Tina Majorino,1985,
53936,Melonie Diaz,1984,
53937,Olga Merediz,1956,
53939,Adam Scarimbolo,1983,
53940,Federico Castelluccio,1964,
53963,Robert Stanton,1963,
53975,Deepika Padukone,1986,
54014,David Hayman,1948,
54024,Nikolai Kinski,1976,
54124,Marceline Hugot,1960,
54168,Anne Marivin,1974,
54170,Jérôme Commandeur,1976,
54228,Déborah François,1987,
54246,Peter Friedman,1949,
54247,Aaron Yoo,1979,
54274,Serge Hazanavicius,1963,
54291,Gilles Lellouche,1972,
54292,Julie Ferrier,1971,
54324,Valérie Bonneton,1970,
54327,Anna Mouglalis,1978,
54414,Jacob Pitts,1979,
54415,Josh Gad,1981,
54421,Janet Jackson,1966,
54470,Lauren Ambrose,1978,
54476,Jordan Prentice,1973,
54479,Bailee Madison,1999,
54499,Briana Evigan,1986,
54500,Will Kemp,1977,
54503,Adam G. Sevani,1992,
54533,Anna Fischer,1986,
54586,Molly Cheek,1950,
54620,Branko Đurić,1962,
54645,Nia Vardalos,1962,
54675,Zabou Breitman,1959,
54691,Christopher Mintz-Plasse,1989,
54693,Emma Stone,1988,
54697,Dave Franco,1985,
54708,Carla Gallo,1975,
54711,Kevin Breznahan,1968,
54728,Brian Huskey,1968,
54729,Clark Duke,1985,
54738,Jack Huston,1982,
54782,Mary Beth Hurt,1948,
54789,Sean Patrick Flanery,1965,
54793,Carlo Rota,1961,
54810,Reece Ritchie,1986,
54812,Chevy Chase,1943,
54817,Liane Balaban,1980,
54830,Sophia Bush,1982,
54850,Kyle Davis,1978,
54856,Jarlath Conroy,1944,
54881,Summer Glau,1981,
54882,Morena Baccarin,1979,
54918,Vincent Elbaz,1971,
55002,Björn Granath,1946,
55061,Kajol,1974,
55062,Tabu,1970,
55063,Lara Dutta,1978,
55084,Sean Faris,1982,
55085,Amber Heard,1986,
55086,Cam Gigandet,1982,
55089,Evan Peters,1987,
55091,Neil Brown Jr.,1980,
55097,Nate Hartley,1992,
55103,Ailton Graça,1964,
55119,Alejandro Jodorowsky,1929,
55148,Sean Maher,1975,
55152,Campbell Scott,1961,
55205,Stephen Bishop,1971,
55257,Adam Arkin,1956,
55265,Jonathan Silverman,1966,
55269,Eloise DeJoria,1957,
55398,Ashley Jensen,1969,
55411,David Gyasi,1980,
55412,Steve Toussaint,1965,
55463,Jessica Stroup,1986,
55466,James Corden,1978,
55467,Stephen Campbell Moore,1979,
55469,Russell Tovey,1981,
55470,Dominic Cooper,1978,
55493,Brady Corbet,1988,
55494,Devon Gearhart,1995,
55536,Melissa McCarthy,1970,
55541,Eddie Cibrian,1973,
55554,John Kapelos,1956,
55583,Lex Shrapnel,1979,
55591,Tygh Runyan,1976,
55614,Dylan Taylor,1981,
55615,Megan Park,1986,
55636,Donald Sutherland,1935,
55638,Kevin Hart,1980,
55680,Manuel Ferrara,1975,
55689,Philip Glenister,1963,
55755,Richard T. Jones,1972,
55775,Katie Cassidy,1986,
55784,Yōsuke Eguchi,1967,
55833,Mariana Ximenes,1981,
55861,Kirk Acevedo,1971,
55885,Sofia Helin,1972,
55887,Stina Ekblad,1954,
55899,Rhys Wakefield,1988,
55900,Luke Ford,1981,
55901,Gemma Ward,1987,
55914,Claudio Bisio,1957,
55920,Charles Gérard,1926,
55922,Didier Bezace,1946,
55934,Taika Waititi,1975,
55936,Jemaine Clement,1974,
55983,Jim Henson,1936,1990
56024,Jean Dujardin,1972,
56045,Matthew Davis,1978,
56100,Alistair Petrie,1970,
56124,William Zabka,1965,
56152,Kari Wührer,1967,
56159,Dana Carvey,1955,
56183,Art Evans,1942,
56195,Ole Christian Madsen,1966,
56226,Florence Foresti,1973,
56242,Lolita Chammah,1983,
56251,Kevin Heffernan,1968,
56262,Aaron Abrams,1978,
56285,Bruno Todeschini,1962,
56288,Alysson Paradis,1984,
56322,Amy Poehler,1971,
56323,Tina Fey,1970,
56365,Charlie Hunnam,1980,
56385,Grant Bowler,1968,
56386,Graeme Malcolm,1951,
56446,John Cena,1977,
56448,Jeff Chase,1968,
56450,Firass Dirani,1984,
56455,Moon Bloodgood,1975,
56457,Aimee Garcia,1978,
56542,Addison Timlin,1991,
56556,Michael Cassidy,1983,
56584,Bam Margera,1979,
56585,Steve-O,1974,
56586,Chris Pontius,1974,
56604,Hendrik von Bültzingslöwen,1984,
56614,Ray Stevenson,1964,
56618,Brian Murray,1937,
56675,Anson Mount,1973,
56676,Michael Welch,1987,
56677,Whitney Able,1982,
56679,Edwin Hodge,1985,
56680,Luke Grimes,1984,
56730,Cole Sprouse,1992,
56731,Jessica Alba,1981,
56734,Chloë Grace Moretz,1997,
56757,Eva Amurri,1985,
56824,Jaime Pressly,1977,
56853,Phil Morris,1959,
56857,Peter Facinelli,1973,
56861,Tony Leung Ka-Fai,1958,
56863,Miriam Yeung,1974,
56881,Shelley Long,1949,
56890,Malcolm McDowell,1943,
56903,Tracy Morgan,1968,
56930,David Selby,1941,
57012,Fares Fares,1973,
57093,Stephen Spinella,1956,
57108,Usher Raymond,1978,
57119,Sinbad,1956,
57130,Todd Phillips,1970,
57136,Ryan Merriman,1983,
57191,Sam Lerner,1992,
57192,Spencer Locke,1991,
57207,Tony Jaa,1976,
57208,Petchtai Wongkamlao,1965,
57250,Robin Shou,1960,
57251,Linden Ashby,1960,
57370,Frank Coraci,1966,
57387,Leo Fitzpatrick,1978,
57404,Travis Wester,1977,
57409,Ana de la Reguera,1977,
57412,Moisés Arias,1994,
57428,Michael Landes,1972,
57448,Eric Schweig,1967,
57449,Jodhi May,1975,
57451,Leslie Bibb,1974,
57452,Faran Tahir,1963,
57455,Eihi Shiina,1976,
57461,Simon Russell Beale,1961,
57492,Morgan Spurlock,1970,
57514,Erica Leerhsen,1976,
57551,Mario Cantone,1959,
57574,Shauna Macdonald,1981,
57578,MyAnna Buring,1979,
57599,Seann William Scott,1976,
57674,Alexa PenaVega,1988,
57675,Daryl Sabara,1992,
57755,Woody Harrelson,1961,
57824,Garrison Keillor,1942,
57829,Anthony LaPaglia,1959,
57830,Rachael Blake,1971,
57831,Karen Mok Man-Wai,1970,
57854,Cheryl Hines,1965,
57855,Joanna 'JoJo' Levesque,1990,
57906,Andrew Dice Clay,1957,
57995,Matt Bushell,1974,
58001,Michelle Burke,1970,
58006,Jodi Lyn O'Keefe,1978,
58016,Anna Friel,1976,
58019,Ethan Embry,1978,
58058,Lochlyn Munro,1966,
58068,Fionnula Flanagan,1941,
58115,Eric Dane,1972,
58168,Rachelle Lefevre,1979,
58184,Jane Curtin,1947,
58197,Bow Wow,1987,
58224,Jason Sudeikis,1975,
58225,Zach Galifianakis,1969,
58312,Angie Everhart,1969,
58356,Kerry Bishé,1984,
58368,Robert Hoffman,1980,
58370,Amanda Crew,1986,
58402,Cainan Wiebe,1995,
58430,Ruth Bradley,1987,
58449,Fumiyo Kohinata,1954,
58475,Angus MacInnes,1947,
58478,Kevin Nealon,1953,
58502,Natalie Dormer,1982,
58511,Brian George,1952,
58512,Steve Tom,1953,
58528,James Urbaniak,1963,
58535,Paul Herman,1946,
58563,David Alan Grier,1955,
58593,Kou Shibasaki,1981,
58601,Kazue Fukiishi,1982,
58619,Cindy Cheung,1970,
58621,John Boyd,1981,
58643,Linda Emond,1959,
58647,Jesse Borrego,1962,
58681,Ella Joyce,1954,
58691,Heather Locklear,1961,
58723,Gilles Marini,1976,
58737,Jack McBrayer,1973,
58754,Haley Bennett,1988,
58769,Stephen Colbert,1964,
58771,Katie Finneran,1971,
58780,Padma Lakshmi,1970,
58787,Giannina Facio,1955,
58791,Patrick Fabian,1964,
58873,Dan Fogler,1976,
58926,Katt Williams,1973,
58950,Greg Collins,1952,
58952,Adam Campbell,1980,
58954,Darrell Hammond,1955,
58957,Crista Flanagan,1976,
58965,Alyson Stoner,1993,
59017,Jurnee Smollett,1986,
59019,Jamal Mixon,1983,
59031,Didier Bourdon,1959,
59070,Morwenna Banks,1964,
59129,Óscar Jaenada,1961,
59136,Héctor Alterio,1929,
59156,Stephanie March,1974,
59174,America Ferrera,1984,
59175,Blake Lively,1987,
59179,George Touliatos,1929,
59192,Emmanuelle Chriqui,1977,
59216,Tom Cavanagh,1963,
59219,Kyle Gallner,1986,
59222,George Newbern,1964,
59231,Joel David Moore,1977,
59237,Margarita Levieva,1980,
59238,Chris Marquette,1984,
59240,Michelle Harrison,1975,
59243,Alex Ferris,1997,
59251,Victor Rasuk,1984,
59252,Nikki Reed,1988,
59254,Pablo Schreiber,1978,
59261,Hannah Marks,1993,
59263,Diora Baird,1983,
59269,Elio Germano,1980,
59270,Riccardo Scamarcio,1979,
59283,Dan Byrd,1985,
59297,Eric Edelstein,1977,
59311,Mark Hildreth,1978,
59312,Alessandro Juliani,1978,
59313,Erin Karpluk,1978,
59315,Olivia Wilde,1984,
59373,Mélanie Thierry,1981,
59405,Jerry Minor,1969,
59410,Bob Odenkirk,1962,
59450,Katy Mixon,1981,
59592,Izabella Miko,1981,
59620,Gemma Arterton,1986,
59640,Angela Finocchiaro,1955,
59645,Kel Mitchell,1978,
59662,Joanna Going,1963,
59669,James McGowan,1960,
59671,Clayne Crawford,1978,
59673,Jeff Daniel Phillips,1968,
59691,Richard Bekins,1954,
59697,Kate Jennings Grant,1970,
59750,Nikki DeLoach,1979,
59755,Neil Hopkins,1977,
59783,Johnny A. Sanchez,1982,
59784,Carlos Alazraqui,1962,
59817,Jaimie Alexander,1984,
59826,Natacha Régnier,1974,
59841,Matt Walsh,1964,
59843,Paul Scheer,1976,
59844,Omar J. Dorsey,1975,
59860,Alice Eve,1982,
59874,Robert Downey Sr.,1936,
59882,Paz de la Huerta,1984,
59919,Russell Brand,1975,
59926,Jesse Moss,1983,
59967,Rebecca Gayheart,1971,
60021,Christopher Evan Welch,1965,2013
60033,Yaya DaCosta,1982,
60072,Sara Paxton,1988,
60073,Brie Larson,1989,
60074,Jeff Garlin,1962,
60077,Douglas Smith,1985,
60078,Katija Pevec,1988,
60118,John Bedford Lloyd,1956,
60158,Shirley Jones,1934,
60195,David Aaron Baker,1963,
60205,John Rothman,1949,
60232,David Cowgill,1960,
60252,Cheri Oteri,1962,
60255,Jake T. Austin,1994,
60286,Ralph Garman,1964,
60348,Dave Legeno,1963,
60458,Liana Liberato,1995,
60560,Macy Gray,1967,
60602,Ron Bottitta,1960,
60633,Kevin Sussman,1970,
60642,Tom Petty,1950,
60650,Michael Paré,1958,
60652,Darren Shahlavi,1972,
60672,Zen Gesner,1970,
60673,Steve Levy,1965,
60715,Kirsten Prout,1990,
60716,Bob Sapp,1974,
60736,Jeff Foxworthy,1958,
60805,Jukka Hilden,1980,
60846,Pat Healy,1971,
60851,François Chau,1959,
60875,David Jensen,1952,
60898,Sebastian Stan,1983,
60899,Chace Crawford,1985,
60900,Taylor Kitsch,1981,
60901,Toby Hemingway,1983,
60928,Busy Philipps,1979,
60949,Rob Schneider,1963,
60950,David Spade,1964,
60966,Robb Wells,1971,
61059,Roberto Sosa,1970,
61099,Irene Ziegler,1955,
61110,Fred Armisen,1966,
61114,Kate Walsh,1967,
61117,Todd Farmer,1968,
61134,Tatiana Maslany,1985,
61153,Wings Hauser,1947,
61178,Alia Shawkat,1989,
61182,Gillian Vigman,1972,
61186,Nicola Peltz,1995,
61187,Daniel Bacon,1970,
61217,Robert Romanus,1956,
61256,Trevor Wright,1982,
61260,Paul Rae,1968,
61363,Alex Pettyfer,1990,
61535,Steven Michael Quezada,1963,
61546,Ian Robison,1965,
61555,Haley Ramm,1992,
61632,Dustin Nguyen,1962,
61659,Chris Messina,1974,
61697,Sung Kang,1972,
61829,Kelly Overton,1978,
61831,Sammi Hanratty,1995,
61852,Nicholas Gonzalez,1976,
61856,Mykel Shannon Jenkins,1969,
61959,Jeremy Suarez,1990,
61962, D.B. Sweeney,1961,
61964,Estelle Harris,1932,
61981,Michael Clarke Duncan,1957,2012
62000,Tiffany Shepis,1979,
62001,Dee Wallace,1948,
62054,Faith Ford,1964,
62064,Chris Pine,1980,
62065,Bree Turner,1977,
62066,Faizon Love,1968,
62067,Carlos Ponce,1972,
62072,Jaqueline Fleming,1977,
62105,Kerry Condon,1983,
62122,Lil Romeo,1989,
62127,Lonette McKee,1954,
62168,Sasha Pieterse,1996,
62220,Lauren Cohan,1982,
62231,Rupert Frazer,1947,
62246,Amy Matysio,1980,
62389,Danny Jacobs,1968,
62410,Sammo Hung,1952,
62414,Yuen Biao,1957,
62417,Richard Ng,1939,
62439,David Belle,1973,
62531,Valérie Lemercier,1964,
62562,David Denman,1973,
62564,Madeline Carroll,1996,
62596,Kane Hodder,1955,
62644,50 Cent,1975,
62646,Marc John Jefferies,1990,
62692,Oliver Hudson,1976,
62715,Robert Miano,1942,
62747,Chad Michael Murray,1981,
62752,Damon Herriman,1970,
62760,Zena Grey,1988,
62763,Jarrad Paul,1976,
62831,Will Forte,1970,
62836,Derek Waters,1979,
62849,Tom Lenk,1976,
62854,Akiva Schaffer,1977,
62856,Seth Meyers,1973,
62861,Andy Samberg,1978,
62862,Danny McBride,1976,
62863,Jorma Taccone,1977,
62879,Chris Geere,1981,
62892,Anatole Taubman,1971,
62911,J. R. Bourne,1970,
62920,John Reardon,1975,
62932,Jemima Rooper,1981,
63107,Corri English,1978,
63141,Ron Donachie,1956,
63220,Kerri Kenney-Silver,1970,
63231,Niecy Nash,1970,
63232,Mary Birdsong,1968,
63234,Wendi McLendon-Covey,1969,
63235,Cedric Yarbrough,1973,
63238,Brandon Molale,1971,
63239,Kathryn Fiore,1979,
63240,Dave Holmes,1971,
63280,Ethan Cohn,1979,
63312,Yvonne Strahovski,1982,
63364,Brian Gleeson,1987,
63436,Jun Ji-hyun,1981,
63438,Jang Hyuk,1976,
63446,Kim Jeong-tae,1972,
63474,Charles Shaughnessy,1955,
63494,Kirby Heyborne,1977,
63522,Sofía Vergara,1972,
63564,Nels Lennarson,1972,
63585,Andy On,1976,
63661,Jenny Mollen,1979,
63663,Hayley McFarland,1991,
63694,Joe Odagiri,1976,
63696,Kippei Shiina,1964,
63706,Renji Ishibashi,1941,
63764,Gustaf Skarsgård,1980,
63791,Jay Brazeau,1953,
63916,Rodney Eastman,1967,
63978,Jodi Benson,1961,
64122,Søren Pilmark,1955,
64136,Misty Upham,1982,
64143,Brian Scannell,1966,
64148,Chase Ellison,1993,
64160,Robert Fyfe,1925,
64180,Steve Whitmire,1958,
64181,Dave Goelz,1946,
64210,Maïwenn,1976,
64295,Alan Ritchson,1982,
64341,Amanda Brooks,1981,
64342,Craig Robinson,1971,
64344,Billy Gardell,1969,
64358,Dan Chupong,1981,
64433,Gillian Chung,1981,
64434,Charlene Choi,1982,
64436,Daniel Wu,1974,
64439,Fan Bingbing,1981,
64440,Bolin Chen,1983,
64612,Jeff Roop,1973,
64674,Mike Dopud,1968,
64751,Mathieu Demy,1972,
64796,Tom Holland,1943,
64809,Billy Corgan,1967,
64856,Michael Jai White,1967,
64880,Choi Min-sik,1962,
64895,Anita Yuen,1971,
64896,Michael Wong,1965,
64908,Lisa Gay Hamilton,1964,
64917,Pascale Hutton,1979,
64948,Catherine Cavadini,1961,
65002,Dana Delany,1956,
65007,Vanessa Paradis,1972,
65054,Rainer Bock,1954,
65196,Nadine Velazquez,1978,
65198,Kane Kosugi,1974,
65220,Danica McKellar,1975,
65225,Justin Chon,1981,
65261,Angelica Lee,1976,
65303,Mark Wingett,1961,
65344,Esai Morales,1962,
65345,Sandrine Holt,1972,
65354,Yang Kuei-mei,1959,
65395,James Madio,1975,
65423,Mike Pniewski,1961,
65445,Samuel Roukin,1980,
65510,Mayumi Tanaka,1955,
65524,Ioan Gruffudd,1973,
65561,Kevin Pardue,1975,
65572,Frédérique Bel,1975,
65717,Jon Hamm,1971,
65726,Maury Sterling,1971,
65727,Sam Jaeger,1977,
65731,Sam Worthington,1976,
65748,Richard Fancy,1943,
65760,Marin Hinkle,1966,
65769,Bryce Johnson,1977,
65772,Shaun Sipos,1981,
65797,Catherine Dent,1965,
65808,Fulvio Cecere,1960,
65827,Keith David,1956,
65829,Wood Harris,1969,
65838,Jeremy Sumpter,1989,
65920,J. B. Smoove,1964,
65934,Vincent Kok,1965,
65938,Gigi Leung,1976,
65966,Kent Cheng,1951,
66027,Sergej Trifunović,1972,
66062,Tom Beck,1978,
66070,Dave Matthews,1967,
66155,Hiroshi Abe,1964,
66193,Chris Sanders,1960,
66441,Talulah Riley,1985,
66442,Tamsin Egerton,1988,
66446,Lucy Punch,1977,
66524,Noureen DeWulf,1984,
66554,Kadeem Hardison,1965,
66579,Bonnie Somerville,1974,
66580,Scott Adsit,1965,
66586,Mariah Carey,1969,
66646,Atticus Shaffer,1998,
66717,Anthony Wong,1961,
66741,Taylor Handley,1984,
66743,Matt Bomer,1977,
66762,Charlie Yeung,1974,
66776,Liza Minnelli,1946,
66792,Valentin Ganev,1956,
66838,Florence Thomassin,1966,
66841,Mathieu Chedid,1971,
66867,Dan Levy,1981,
66881,Finola Hughes,1959,
66896,Raven-Symoné,1985,
67015,Michael Gross,1947,
67052,Macarena Gómez,1978,
67091,Tomorowo Taguchi,1957,
67154,Jay Gillespie,1979,
67178,Valeria Solarino,1979,
67206,Andrew Howard,1969,
67247,Atanas Srebrev,1971,
67274,Dolly Parton,1946,
67532,Mélanie Doutey,1978,
67599,Vanessa Hudgens,1988,
67600,Ashley Tisdale,1985,
67602,Corbin Bleu,1989,
67773,Steve Martin,1945,
67778,Jonathan Lipnicki,1990,
67833,Eric Stuart,1967,
67837,Jacki Weaver,1947,
67849,Mary-Kate Olsen,1986,
67850,Riley Smith,1978,
67902,Sophie Guillemin,1977,
67913,Henry Simmons,1970,
67977,Tyron Leitso,1976,
68108,Chris Gartin,1968,
68122,Tim Daly,1956,
68166,Iaia Forte,1962,
68180,Gary Grubbs,1949,
68182,Stefan de Walle,1965,
68186,Dominic Chianese,1931,
68276,Jolene Blalock,1975,
68287,Callum Blue,1977,
68472,Kappei Yamaguchi,1965,
68559,Gary Daniels,1963,
68751,Marla Gibbs,1931,
68812,Edward Asner,1929,
68842,John Cho,1972,
68890,Tatum O'Neal,1963,
68903,Hwang Jeong-Min,1970,
68916,Unshō Ishizuka,1951,
69036,Christian De Sica,1951,
69122,Heather Graham,1970,
69210,Chyler Leigh,1982,
69225,Q'orianka Kilcher,1990,
69230,Lars Ulrich,1963,
69287,Eriko Hatsune,1982,
